language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.80  T=11.03 s (109.7 files/s, 114482.5 lines/s)"
C#,./CosdocToNet/Komponenter/AcosCSCtrls/Ho/Menu/ucMenu.cs,184,25,969
C#,./CosdocToNet/CosDocOcx/omsorg/Ptj_KritTiltak.cs,117,119,961
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/frmOfBrevIl.cs,135,102,957
C#,./CosdocToNet/CosDocOcx/omsorg/Ptj_KritTiltak.Designer.cs,45,145,954
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLgl_GittLegeMiddel.Designer.cs,29,154,947
C#,./CosdocToNet/CosDocOcx/websak/SOK_Sak.cs,98,69,938
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/OLTypeDef.cs,60,0,933
C#,./CosdocToNet/Felles/Lib/ho/current/DatoTid.cs,356,29,929
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGap_Applikasjon.Designer.cs,3,178,918
C#,./CosdocToNet/CosDocOcx/omsorg_mld/frmRmxa_AmlAvtale.cs,127,160,910
C#,./CosdocToNet/CosDocOcx/omsorg_websak/RGgr_Gruppe3.Designer.cs,30,160,905
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGsy_System.Designer.cs,23,157,902
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLgl_GittMange.Designer.cs,37,148,902
C#,./CosdocToNet/CosDocOcx/omsorg_websak/frmGidSoekKriterie.Designer.cs,6,185,894
